"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps14",4.87475700763235e-16,0.513739306505911,0.297,0.219,8.50547602691692e-12
"Npdc1",7.4335720659674e-16,-0.29945654131613,0.205,0.33,1.29700965406999e-11
"Frmd4a",7.48187443586774e-16,-0.276906969664975,0.382,0.53,1.3054374515702e-11
"Rps15",8.93688191066496e-16,0.541669853033642,0.3,0.226,1.55930715577282e-11
"Cfl1",1.38481664947811e-15,0.423412528772688,0.388,0.314,2.41622809000941e-11
"Gm21092",1.47179884079277e-15,-0.287124674651541,0.224,0.349,2.56799461741523e-11
"Exoc4",1.75349667801258e-15,-0.292373323152831,0.218,0.345,3.05950100379634e-11
"Luc7l2",2.02317495827142e-15,-0.264364564532804,0.3,0.435,3.53003566719197e-11
"Unc5c",5.50932450650797e-15,-0.396468071821826,0.246,0.361,9.61266939895511e-11
"Pcsk1n",6.47061081259723e-15,0.411113421619265,0.513,0.466,1.12899217458197e-10
"Srsf7",6.66349017594796e-15,-0.327798697797292,0.167,0.276,1.1626457658994e-10
"Sgip1",7.61145383212802e-15,-0.262521181698253,0.26,0.391,1.3280464646297e-10
"Fgfr2",1.36091946172022e-14,0.399071489845605,0.495,0.451,2.37453227680944e-10
"Zfr",3.2970719041109e-14,-0.30785671210112,0.162,0.266,5.75273105829269e-10
"Gdi1",3.44720941799993e-14,-0.269207708654227,0.183,0.293,6.01469099252627e-10
"Ptk2",4.20073521753587e-14,-0.325478069860283,0.197,0.308,7.32944280755659e-10
"Grina",6.58920446691626e-14,0.420176277339098,0.428,0.368,1.14968439538755e-09
"Actg1",9.27721918125841e-14,0.494354117728718,0.299,0.23,1.61868920274597e-09
"Kif1b",1.10748514424862e-13,0.472196913989664,0.379,0.322,1.93234007968499e-09
"Vsnl1",1.21561067740754e-13,-0.325781948830075,0.165,0.265,2.12099750994067e-09
"H3f3b",1.28465076130308e-13,0.41160571292308,0.353,0.284,2.24145864832162e-09
"Uchl1",1.43695960249661e-13,-0.253955146166002,0.17,0.277,2.50720711443609e-09
"Gm26694",1.48820056413251e-13,-0.270509597357977,0.253,0.375,2.59661234429841e-09
"Serinc1",2.09721769106702e-13,0.486631983006231,0.339,0.273,3.65922542737374e-09
"Zcchc18",3.04706672114518e-13,-0.260461841990388,0.182,0.289,5.31652201505412e-09
"Pebp1",4.5338771949125e-13,0.465461688591094,0.338,0.272,7.91070892968334e-09
"Rplp1",5.00367218169872e-13,0.439467906708567,0.263,0.195,8.73040722262793e-09
"Nsd1",6.28523428906684e-13,-0.256342427142819,0.171,0.276,1.09664767875638e-08
