"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nap1l5",1.15056354877202e-50,0.434463909795995,0.385,0.191,2.00750327989743e-46
"Slc1a2",5.81210988867907e-50,-2.24939628629984,0.151,0.325,1.01409693337672e-45
"Snap91",5.90458260514254e-50,0.507854222825538,0.357,0.178,1.03023157294527e-45
"Atp2b1",2.37152019372452e-49,-1.04605330607394,0.305,0.46,4.13782843401055e-45
"Thoc1",3.02684888287044e-49,0.518835012444647,0.407,0.216,5.28124593083235e-45
"Sycp3",3.82398678000824e-49,0.469419018970359,0.394,0.204,6.67209213375838e-45
"Nrxn1",4.63086199332188e-49,-0.687279019756602,0.79,0.799,8.07992800594801e-45
"Epb41l1",1.17078679271846e-48,0.483791627650106,0.277,0.125,2.04278879593517e-44
"Kcnq5",1.43905880058292e-48,-1.39944877148783,0.266,0.429,2.51086979525707e-44
"Nktr",7.22095179679879e-48,0.482099460085502,0.348,0.175,1.25991166950545e-43
"Pcsk2",9.86888686720748e-48,-1.11234732113457,0.199,0.372,1.72192338059036e-43
"Mfsd11",1.08300522489568e-47,0.428649456832232,0.284,0.13,1.88962751639798e-43
"Pcdh7",1.55473205240634e-47,0.548649143255664,0.494,0.287,2.71269648503858e-43
"Ptprn2",1.59240315485585e-47,0.428599228374795,0.597,0.356,2.77842502459248e-43
"Trpm3",2.52291411566762e-47,-1.33951744109824,0.188,0.367,4.40198054901686e-43
"Rnf112",2.62993967477399e-47,-1.06446665566543,0.216,0.389,4.58871874454566e-43
"Gpm6b",4.04534742110982e-47,-1.14106886404947,0.362,0.499,7.05832218035241e-43
"Elavl3",6.99508919880001e-47,0.484411141817584,0.405,0.218,1.22050316340663e-42
"Dnajc6",7.73333733793166e-47,0.491914275329574,0.47,0.264,1.34931269872232e-42
"Fam19a2",1.47731009431046e-46,0.539134409418572,0.434,0.237,2.57761065255289e-42
"Cntn5",2.26255851329402e-46,0.814239963755487,0.492,0.307,3.9477120939954e-42
"Snrnp48",5.03553635957079e-46,0.450429499234972,0.337,0.168,8.78600384017911e-42
"Iqsec1",5.09500937590597e-46,0.504978714536146,0.266,0.123,8.88977235908074e-42
"A830082K12Rik",6.17412278177457e-46,0.473996868039396,0.263,0.119,1.07726094296403e-41
"Lingo2",8.3802847280316e-46,-1.13506216674764,0.353,0.503,1.46219207934695e-41
"Nell2",9.62119386639339e-46,-1.09602597287698,0.153,0.327,1.67870590580832e-41
"Enox1",1.43274673828643e-45,0.582301148767665,0.474,0.279,2.49985650896216e-41
"Kalrn",1.91141447129227e-45,-0.849518490642398,0.468,0.572,3.33503596951076e-41
"Ccser1",2.22881714038689e-45,0.466138774190449,0.672,0.433,3.88884014654704e-41
"Fam49b",2.87647370196054e-45,0.4272371466692,0.353,0.178,5.01887131518074e-41
"Stau2",1.7171622715329e-44,0.477927007702955,0.274,0.13,2.99610473137061e-40
"Tmsb4x",5.22188366557307e-44,-0.685355556215768,0.752,0.786,9.11114261969189e-40
"Mir124a-1hg",1.36994242305089e-43,0.51034378883991,0.429,0.243,2.39027553973919e-39
"Ntng1",1.44782685263153e-43,-1.2978001155838,0.12,0.289,2.5261682924715e-39
"Scg2",4.43479793228167e-43,0.506711593004918,0.274,0.128,7.73783543224506e-39
"Ttc4",5.23118663334504e-43,0.429711119598336,0.263,0.122,9.12737443786042e-39
"Sphkap",7.47637393733987e-43,-1.13797819709196,0.133,0.299,1.30447772458706e-38
"RP24-127M20.8",1.02460516863023e-42,0.454357215427125,0.41,0.225,1.78773109822603e-38
"Son",2.21258220548833e-42,-0.850924365182673,0.644,0.687,3.86051343213604e-38
"Apc",9.90016950211723e-42,0.401051569436855,0.367,0.194,1.72738157472941e-37
"Dpp6",1.38229996890677e-41,0.4308140009211,0.592,0.367,2.41183698574853e-37
"Sgip1",7.30068865169064e-41,0.435453402905564,0.6,0.381,1.27382415594698e-36
"Cst3",1.18468281105085e-40,-0.98715441940303,0.887,0.88,2.06703456872152e-36
"Gm27241",2.61982625723603e-40,0.415174665247247,0.347,0.182,4.57107285362542e-36
"Hecw2",3.18607956868895e-40,0.487741028180662,0.3,0.154,5.55907163144848e-36
"Dennd6b",5.50530498195974e-40,0.458225567273428,0.302,0.153,9.60565613252335e-36
"Dus3l",2.04753976245296e-39,0.448954541247192,0.264,0.128,3.57254737752792e-35
"Ubn2",2.23536203241749e-39,0.428305249182502,0.521,0.319,3.90025967416203e-35
"Slc2a13",1.06890910570172e-38,0.361782793055202,0.435,0.245,1.86503260762836e-34
"Zcchc18",1.29320679436848e-38,0.428184761069519,0.47,0.28,2.25638721481412e-34
"Col25a1",2.85029841402348e-38,0.624622441223721,0.267,0.135,4.97320067278817e-34
"Cyp46a1",4.37845581980503e-38,0.411833640088974,0.274,0.135,7.63952971439582e-34
"Lamtor4",5.41312804224894e-38,0.482824454760324,0.298,0.154,9.44482580811596e-34
"Tecr",6.99105937579925e-38,0.427126987981857,0.661,0.446,1.21980003988945e-33
"Dgkb",9.19792792123543e-38,-1.03907652407352,0.254,0.392,1.60485446369716e-33
"Slit2",1.05185440880973e-37,0.80905478708757,0.274,0.145,1.83527557249122e-33
"Kif21a",1.46767401682954e-37,0.459910560680748,0.395,0.226,2.56079762456418e-33
"Grik2",1.84169420281985e-37,0.436897278460511,0.712,0.497,3.21338804508008e-33
"Fth1",3.0270590491099e-37,-0.627117167907326,0.87,0.876,5.28161262888695e-33
"Srsf2",3.07738085002205e-37,0.3783242252527,0.514,0.311,5.36941410711847e-33
"Ago3",3.20280606416555e-37,0.413139642124405,0.355,0.192,5.58825602075605e-33
"Polb",3.55260055534309e-37,0.410496931140006,0.316,0.166,6.19857744896262e-33
"Asap1",4.06165507200291e-37,0.390188364268619,0.36,0.196,7.08677576963068e-33
"Wsb1",4.70200762328442e-37,0.40005763978444,0.252,0.122,8.20406290110666e-33
"Taz",7.55320579983882e-37,0.382868533071896,0.316,0.165,1.31788334795588e-32
"Pde4a",1.06176669731224e-36,0.416137302072808,0.348,0.188,1.8525705334704e-32
"Srgap2",1.70365310303579e-36,0.415743376451711,0.32,0.171,2.97253393417684e-32
"Nr3c2",2.0384767020436e-36,-1.00329831265015,0.183,0.33,3.55673414972567e-32
"Gm43713",2.25064807177898e-36,0.373308555237611,0.513,0.311,3.92693075563996e-32
"Nf1",3.09135516819746e-36,0.368161620078077,0.305,0.159,5.39379649747093e-32
"Nrp1",6.99143441225447e-36,-1.01889445065911,0.106,0.251,1.21986547625016e-31
"Tenm4",7.58264668240251e-36,0.42770612073919,0.476,0.289,1.32302019314559e-31
"Apba1",1.36257015792446e-35,0.374454643283137,0.351,0.191,2.37741241154659e-31
"Nlk",2.62235476978739e-35,0.397547224830315,0.436,0.257,4.57548460232503e-31
"Rev3l",3.09335276522714e-35,0.433665696769041,0.273,0.139,5.39728190476831e-31
"Large",1.48779430490185e-34,0.373883197410461,0.737,0.513,2.59590350319275e-30
"Ttc3",1.53600746140394e-34,0.378360505423013,0.644,0.42,2.6800258186576e-30
"Unc5c",1.67481407638224e-34,0.381283478540887,0.55,0.352,2.92221560047174e-30
"Prpf19",1.91576791470851e-34,0.373559051150839,0.262,0.132,3.34263185758341e-30
"Nagk",2.19464455834973e-34,0.360357462597046,0.287,0.149,3.82921582540862e-30
"Strbp",2.22019116924172e-34,0.357829131965097,0.798,0.574,3.87378955209295e-30
"Zmat4",2.30856750883445e-34,0.436906044426886,0.348,0.192,4.02798858941434e-30
"Slc35f1",2.63430650738263e-34,0.392027145802699,0.333,0.181,4.59633799408121e-30
"Grid2",3.3871369039387e-34,0.446355872845305,0.533,0.347,5.90987646999225e-30
"5730522E02Rik",1.56944945460183e-33,-0.944095024689894,0.183,0.327,2.73837540838928e-29
"Lrrc45",2.6546886237055e-33,0.401955191364064,0.286,0.151,4.63190071064136e-29
"Ehbp1",3.16069475358024e-33,0.3340382067223,0.36,0.201,5.5147802060468e-29
"Ndrg4",3.3179554225158e-33,0.327336362979396,0.376,0.211,5.78916862120557e-29
"Srrm2",3.56695860288416e-33,0.369858879839262,0.525,0.333,6.22362937031228e-29
"Mapk8ip1",4.71883972037586e-33,0.379702839157537,0.301,0.16,8.2334315441118e-29
"Tmem181a",5.33532198894192e-33,0.406250407345779,0.27,0.14,9.30906980630586e-29
"Dennd5b",5.89652069609509e-33,0.410470131923945,0.272,0.142,1.02882493105467e-28
"Scg5",6.06676118126225e-33,0.359869496272256,0.402,0.234,1.05852849090664e-28
"Csrnp3",6.22357099252618e-33,0.415079989071213,0.315,0.173,1.08588866677597e-28
"Cacna1b",7.27694270837878e-33,0.464142287054099,0.252,0.131,1.26968096375793e-28
"Tmem178",1.00368434691089e-32,0.458911980631926,0.281,0.15,1.75122844849013e-28
"Calm2",1.01277752748145e-32,-0.524638378761172,0.81,0.804,1.76709422994963e-28
